Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
Bavaria opens 'Anker' migrant transit center,No,the tweet does not contain racial hate speech against People of African Descent because it does not reference race or express hatred towards any group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as the tweet simply reports on a news event without any negative connotation or bias,Non-hate,Neutral,0.0
Bavaria tightens borders amid German rethink on migrants,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it discusses border policy and migration without any specific reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be an informational statement about migration policy rather than an expression of hate or racism,Non-hate,Neutral,0.0
"Belgium: Muslim refugees say they want to impose Sharia law ""infidels must obey the Sharia"" - Free Speech Time - @user",No,the tweet does not specifically target People of African Descent or Black people,No,the author's motivation appears to be focused on a political or religious issue rather than racial hate,Non-hate,Positive,0.34
"Bibi and Orban will do evrything to hold their territory clean from terrorists and refugees, even the EU wants to protect them. If Europe not will follow - Europe will loose the own culture and identity.",No,"the tweet does not explicitly target People of African Descent and does not contain racial slurs or hate speech against them,",No,the author's motivation appears to be focused on cultural and territorial concerns rather than expressing hatred or racism towards any specific racial group,Non-hate,Negative,-0.2732
Bitch stop playing with me and drop my shit off ! What u do after that ain't no problem because I know they gone send u back lil whore 😂😂,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be more about a personal conflict rather than targeting a specific racial group,Hate,Negative,-0.8915
Bitch you can't keep up so stop trying,No,the tweet does not contain any explicit references to race or racial groups,No,the author's motivation does not appear to be hateful or racist based on the content provided,Hate,Negative,-0.7695
Bitches fav line is “Am I supposed to be scared?” Listen here lil bitch you don’t have to be scared to get your ass beat. So wassup😊,No,this tweet does not contain racial hate speech against People of African Descent it uses derogatory language but does not specifically target any racial group,No,the author's motivation does not appear to be hateful or racist it seems to express aggression towards an individual rather than a specific race,Hate,Negative,-0.7024
"Blac Chyna is straight trash and an abomination to women everywhere. Don’t @ me cause I don’t care. Hoe responsibly, bitches.",Yes,the tweet contains derogatory language directed at a Black woman which can be interpreted as racial hate speech,No,the author's motivation appears to be more about personal disdain rather than a broader racist agenda,Hate,Positive,0.0516
"Boo, you sweaty whore",No,", the tweet does not specifically target People of African Descent and lacks racial context",No,", the author's motivation appears to be general derogation rather than focused on race",Hate,Negative,-0.6486
Bravo to Chicago Campus associate professor Dr. Nayeli Chavez for another wonderful interview on the heartbreaking topic of alleged sexual abuse at immigrant youth shelters. See the Univision interview here.,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a professor and an interview about a specific topic without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to support the professor and raise awareness about an important issue,Non-hate,Negative,-0.5423
