Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
"@user Yes, why didn't Hussein take care of #NoDACA instead of unlawful keep it going, allow illegal aliens to pour into USA bringing Muslims in the middle of the night. Called ISIS ""ISIL"" take pallets of CASH to our enemies, Trevon could be my s",No,the tweet does not explicitly contain racial hate speech against Black people it mentions a specific individual but does not generalize or demean a racial group,No,the author's motivation appears to be political critique rather than an expression of hate or racism against a specific racial group,Hate,Negative,-0.703
@user Yo honestly you pussy !,No,the tweet does not contain any references to race or People of African Descent,No,the author's motivation appears to be more about personal insult rather than expressing racial hate or racism,Hate,Positive,0.5093
@user Yo this bitch is blowing my shit 😑fr talking bout I'm trying to talk to her girl shawty won't even show her face .,No,"this tweet does not contain racial hate speech against People of African Descent it appears to express frustration about a personal interaction rather than targeting any racial group,",No,the author's motivation does not appear to be hateful or racist the language used reflects personal annoyance rather than a broader discriminatory intent,Hate,Negative,-0.8442
@user You are Satan's whore. Hell will welcome you.,No,the tweet does not contain racial hate speech against People of African Descent Black people it targets an individual without reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist it expresses anger towards a specific person rather than a group based on race,Hate,Negative,-0.7845
@user You are a dumb cunt twit! When people start dying you should be tried for murder you asshole,No,"this tweet does not specifically target People of African Descent or express racial hate speech,",No,the author's motivation appears to be anger and frustration rather than specifically hateful or racist intent,Non-hate,Negative,-0.9098
@user You are a horrible skank that needed to be fired years ago 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾 @user you totally roc…,No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation does not appear to be hateful or racist as the focus is on the individual rather than a racial group,Non-hate,Negative,-0.7964
@user You are hysterical. Once you've decided to have your baby it has rights once it's born. #roaster,No,the tweet does not contain any racial hate speech against People of African Descent Black people it focuses on a different topic related to rights and does not target any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a response to a discussion about rights rather than an attack on any race,Non-hate,Neutral,-0.0258
@user You are very brave to tell your story. I promise you not all men are monsters. ❤️,No,This tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any negative context,No,The author's motivation appears to be supportive and encouraging rather than hateful or racist,Non-hate,Positive,0.7178
@user You have proper right for being anal whore!,No,the tweet does not specifically mention or target People of African Descent,No,the author's motivation appears to be derogatory but not explicitly hateful or racist,Hate,Negative,-0.68
@user You need a thick Cock in your throat 😂😂,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation does not appear to be hateful or racist as the tweet seems to be a crude joke rather than an attack on a specific racial group,Hate,Positive,0.6369
